t=2016-04-14_02.26.37

l8,8=0,27,0,0,92,95,91,91,0,99,96,98,0,91,85,91,1,55,0,63,15,0,52,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l9,8=86,79,3,78,23,85,95,93,96,0,100,97,69,90,36,83,48,50,0,0,0,22,25,71,75,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0
l10,8=89,0,92,74,80,96,93,93,94,99,0,94,0,86,0,91,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l11,8=0,0,0,0,0,37,0,26,58,58,73,0,98,63,87,99,59,54,0,0,51,11,8,74,90,82,0,0,0,0,0,0,0,0,0,26,56,0,67,0
l12,8=0,0,0,0,0,0,0,0,0,10,0,100,0,0,97,84,63,46,0,0,13,0,0,85,98,96,0,0,0,0,0,0,0,36,7,33,36,0,47,0
l13,8=35,0,0,4,48,48,9,85,99,75,70,71,0,0,89,79,38,32,0,36,47,0,0,76,90,68,0,0,0,0,0,0,0,0,0,0,44,0,68,0
l14,8=0,0,0,0,0,0,0,0,39,15,0,83,98,77,0,74,54,55,0,0,57,36,25,88,95,74,0,0,0,0,0,0,0,0,0,0,42,0,0,0
l15,8=0,0,0,0,0,0,1,0,58,58,82,100,89,87,89,0,58,57,0,0,71,35,36,77,88,69,0,0,0,0,0,0,0,0,0,0,41,0,77,0
l16,8=0,0,0,0,0,0,39,0,0,12,2,96,89,51,81,67,0,47,40,27,58,34,35,53,94,41,0,0,0,0,0,13,0,13,28,38,63,56,50,36
l17,8=0,0,0,0,0,0,0,18,20,9,0,98,87,64,94,84,62,0,0,29,53,6,13,41,88,0,0,0,0,0,0,0,0,42,0,27,43,0,72,10
l18,8=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,39,79,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l19,8=0,0,0,0,0,0,0,0,25,0,0,0,0,41,0,0,27,9,1,0,89,75,93,0,0,0,0,0,0,0,0,31,0,0,0,47,59,0,52,10
l20,8=0,0,0,0,0,0,0,0,0,0,0,13,42,0,47,49,33,29,45,91,0,95,94,0,0,0,0,0,3,0,0,0,0,0,0,38,70,71,83,38
l21,8=0,0,0,0,0,0,0,0,0,24,0,49,0,0,50,51,41,23,48,60,89,0,92,0,0,0,0,0,0,0,0,6,0,0,2,51,63,59,80,46
l22,8=0,0,0,0,0,0,0,0,30,25,0,0,0,0,45,49,37,31,0,82,90,92,0,0,0,0,0,0,0,35,0,0,0,0,0,59,70,25,74,75
l23,8=0,0,0,0,0,0,0,0,0,38,0,85,94,82,92,72,55,35,0,0,0,0,0,0,97,96,0,0,0,0,0,0,40,65,82,0,0,0,0,0
l24,8=0,0,0,54,39,0,0,0,0,42,0,87,98,83,93,70,94,47,0,0,0,0,0,96,0,96,0,0,0,0,0,8,0,59,60,0,2,0,0,0
l25,8=0,0,0,4,0,0,0,0,15,0,0,77,98,77,78,62,47,0,0,0,0,0,0,96,92,0,0,0,0,74,0,5,40,75,72,0,0,0,3,0
l26,8=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,94,92,90,93,89,79,78,0,0,0,0,0
l27,8=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,94,92,95,0,78,0,78,0,0,0,0,0
l28,8=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,21,0,0,0,93,93,0,92,95,93,66,79,74,0,0,0,0,0
l29,8=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,65,93,93,95,0,95,93,60,74,74,0,0,0,0,0
l30,8=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,93,94,92,0,77,81,74,0,0,0,0,0,0
l31,8=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,57,0,0,3,0,31,2,91,0,88,87,78,0,88,88,88,0,0,0,0,0
l32,8=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,70,0,73,91,77,72,71,78,92,0,93,94,0,0,0,0,0
l33,8=0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,26,73,0,0,27,0,0,73,69,75,78,0,79,80,78,92,90,0,81,0,0,0,0,0
l34,8=0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,65,0,0,0,42,4,0,74,71,74,78,74,78,80,0,89,94,85,0,0,0,0,0,0
l35,8=0,0,0,0,0,0,0,0,0,0,0,3,34,0,0,0,26,0,0,29,40,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,71,73,61,64
l36,8=0,0,0,0,0,0,0,0,0,0,0,35,37,26,27,30,28,19,0,25,54,21,38,0,2,0,0,0,0,0,0,0,0,0,0,65,0,60,70,42
l37,8=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,58,23,2,0,0,0,0,0,0,0,0,0,0,0,0,61,57,0,52,31
l38,8=0,0,0,0,0,0,0,0,0,10,0,42,42,46,0,52,30,25,0,23,69,43,37,0,0,0,0,0,0,0,0,0,0,0,0,59,73,59,0,35
l39,8=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,60,73,41,0,0,0,0,0,0,0,0,0,0,0,0,63,66,70,64,0

l0,9=0,99,98,99,99,100,100,100,97,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l1,9=99,0,98,99,99,100,100,100,100,100,100,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l2,9=98,99,0,99,99,100,100,100,19,100,98,0,86,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l3,9=98,99,98,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l4,9=98,99,98,99,0,100,98,95,99,86,99,0,0,7,61,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l5,9=98,99,98,99,99,0,100,9,99,100,100,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l6,9=98,52,98,96,79,58,0,100,87,100,99,0,0,81,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l7,9=89,99,98,95,72,10,100,0,100,100,100,87,71,97,0,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l8,9=87,55,0,23,57,40,93,98,0,100,94,99,0,96,9,36,68,89,0,76,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l9,9=92,51,61,0,28,51,99,100,100,0,100,98,18,97,52,62,71,0,0,0,0,0,5,28,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l10,9=92,91,73,0,98,99,99,100,96,100,0,2,47,92,0,98,56,72,0,0,9,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l11,9=0,0,0,0,0,0,0,69,98,97,35,0,99,91,38,100,73,95,0,0,74,76,24,37,82,85,0,0,0,0,0,0,0,0,0,15,71,0,40,0
l12,9=0,0,0,0,0,0,0,0,0,0,0,99,0,90,62,63,74,100,0,0,44,82,57,62,83,100,0,0,0,0,0,0,0,0,0,0,62,0,51,0
l13,9=0,0,0,0,1,3,92,98,100,100,92,99,97,0,34,70,73,12,0,85,85,82,0,34,83,83,0,0,0,0,0,0,0,0,0,0,71,0,45,0
l14,9=0,0,0,0,24,0,0,0,0,96,0,99,100,70,0,36,73,97,0,0,89,75,11,100,100,98,0,0,0,0,0,0,0,27,0,0,56,0,0,0
l15,9=0,0,0,0,0,0,0,0,78,96,98,99,99,92,38,0,73,95,0,0,83,76,49,30,82,0,0,0,0,0,0,0,0,0,0,0,74,0,51,0
l16,9=0,0,0,0,0,0,21,0,76,80,73,94,95,80,37,34,0,90,41,94,96,86,51,34,81,88,0,0,0,0,0,69,0,23,45,0,84,31,49,57
l17,9=0,0,0,0,0,0,0,0,89,0,80,98,99,34,39,37,73,0,0,92,5,79,54,0,68,0,0,0,0,0,0,0,0,28,0,0,71,0,49,58
l18,9=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,89,93,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l19,9=0,0,0,0,0,0,0,0,43,0,0,0,0,61,0,0,61,79,0,0,97,94,91,0,0,0,68,0,0,0,0,0,0,0,0,81,72,38,33,53
l20,9=0,0,0,0,0,0,0,0,0,0,0,78,74,52,21,24,93,0,41,97,0,98,97,0,0,0,61,0,0,0,0,0,0,0,38,76,85,52,90,90
l21,9=0,0,0,0,0,0,0,0,0,0,0,78,72,50,21,29,51,67,45,95,99,0,91,0,7,0,0,0,0,0,0,0,0,0,0,86,74,34,51,52
l22,9=0,0,0,0,0,0,0,0,74,54,0,65,72,0,14,46,65,81,16,95,99,95,0,0,0,0,31,0,21,60,0,77,1,0,0,86,78,54,88,33
l23,9=0,0,0,0,0,0,0,0,0,90,19,99,100,91,100,36,78,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,42,37,51,0,0,0,0,0
l24,9=0,0,0,0,10,0,0,0,0,87,0,98,99,92,73,36,93,81,0,0,0,0,0,100,0,99,0,0,0,0,0,0,0,33,47,0,75,0,0,0
l25,9=0,0,0,5,0,0,0,0,0,0,0,98,100,71,38,0,73,0,0,0,0,0,0,100,100,0,3,0,0,37,0,0,41,98,46,0,0,0,44,0
l26,9=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,84,0,32,0,0,0,0,89,98,100,97,96,99,80,95,0,0,0,0,0
l27,9=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,98,100,100,98,91,0,0,0,0,0,0,0
l28,9=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,82,0,0,0,99,100,0,100,100,91,0,79,0,0,0,0,0,0
l29,9=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,6,99,100,98,0,100,99,36,79,94,0,0,0,0,0
l30,9=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,100,98,100,0,99,94,47,92,0,0,0,0,0
l31,9=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,44,0,0,0,98,30,96,98,99,0,99,99,100,0,0,0,0,0
l32,9=0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,44,0,41,99,19,0,41,99,100,0,99,100,0,0,0,0,0
l33,9=0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,43,40,0,0,0,0,0,99,75,100,85,0,96,51,47,100,100,0,100,0,0,0,0,0
l34,9=0,0,0,0,0,0,0,0,0,0,0,0,40,0,10,0,76,0,0,0,91,0,0,97,81,95,99,0,0,85,99,100,100,99,0,0,0,0,0,0
l35,9=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,72,72,78,70,0,0,0,0,0,0,0,0,0,0,0,0,0,78,76,85,51
l36,9=0,0,0,0,0,0,0,0,0,0,0,45,44,20,0,22,43,36,0,56,82,66,50,0,31,0,0,0,0,0,0,0,0,0,0,87,0,34,47,51
l37,9=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,70,79,70,42,0,0,0,0,0,0,0,0,0,0,0,0,82,80,0,43,50
l38,9=0,0,0,0,0,0,0,0,0,0,0,0,55,39,0,28,57,18,0,3,96,83,53,0,0,7,0,0,0,0,0,0,0,0,0,84,83,36,0,51
l39,9=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,74,0,77,83,79,16,0,0,0,0,0,0,0,0,0,0,0,0,84,76,55,43,0

l0,10=0,92,89,93,84,84,88,65,70,83,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l1,10=93,0,83,80,80,89,77,79,44,45,56,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l2,10=89,87,0,88,79,84,86,88,0,78,61,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l3,10=94,73,86,0,88,71,79,56,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l4,10=88,85,86,94,0,84,55,69,51,64,83,0,0,17,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l5,10=88,88,86,88,76,0,86,88,58,85,85,0,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l6,10=84,81,82,86,49,83,0,88,78,82,82,0,0,56,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l7,10=69,86,80,74,76,84,86,0,85,85,86,56,46,84,48,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l8,10=72,4,0,9,42,39,68,86,0,87,44,72,62,86,0,75,4,37,0,12,0,0,55,70,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l9,10=80,1,32,56,57,69,80,88,86,0,85,73,66,86,61,64,0,0,0,0,0,3,0,46,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l10,10=75,51,49,0,76,66,73,88,67,85,0,56,0,78,0,67,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l11,10=0,1,0,0,0,0,0,50,77,72,39,0,80,85,78,84,2,79,0,0,33,35,0,78,79,71,0,0,0,0,0,0,0,0,0,0,61,0,40,0
l12,10=0,0,0,0,0,0,0,0,58,53,0,85,0,83,93,83,86,91,0,0,42,35,0,91,98,100,0,0,0,0,0,0,0,5,0,0,55,0,47,0
l13,10=0,0,0,0,10,54,37,70,86,85,46,79,78,0,70,79,77,0,0,0,31,14,0,74,79,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
l14,10=0,0,0,0,45,0,0,4,0,45,0,79,94,79,0,76,82,83,0,0,34,0,26,84,92,85,0,0,0,0,0,0,0,40,0,0,62,0,12,0
l15,10=0,0,0,0,0,0,0,0,74,48,45,88,86,86,75,0,76,80,0,0,22,8,48,41,77,61,0,0,0,0,0,0,0,0,0,0,41,0,10,0
l16,10=0,0,0,0,0,0,3,0,0,0,0,0,86,65,78,64,0,82,0,49,43,29,33,64,90,47,0,0,0,0,0,0,0,0,10,39,61,55,48,33
l17,10=0,0,0,0,0,0,0,0,30,0,25,51,95,3,81,81,83,0,0,55,29,34,54,35,76,52,0,0,0,0,0,0,0,4,0,0,63,0,42,7
l18,10=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,82,63,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l19,10=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,57,55,0,75,70,78,0,0,0,56,0,2,4,0,0,0,0,0,57,0,47,26,28
l20,10=0,0,0,0,0,0,0,0,0,0,0,20,49,49,44,35,71,52,43,93,0,90,86,0,0,0,25,0,0,0,0,0,33,0,0,55,72,52,42,40
l21,10=0,0,0,0,0,0,0,0,0,26,0,31,51,48,0,35,71,63,54,76,84,0,86,0,0,0,0,0,0,0,0,0,0,0,0,63,64,68,45,34
l22,10=0,0,0,0,0,0,0,0,47,1,0,0,0,0,30,40,47,58,0,76,84,81,0,0,0,0,42,0,0,36,0,49,14,0,0,75,68,62,72,59
l23,10=0,0,0,0,0,0,0,0,69,39,0,48,93,80,92,58,82,9,0,0,0,0,0,0,96,100,0,0,0,0,0,52,69,56,0,0,0,0,0,0
l24,10=0,0,0,0,0,0,0,0,36,45,0,76,95,84,93,75,86,80,0,0,1,0,0,96,0,94,0,0,0,0,0,0,0,35,17,0,0,0,38,0
l25,10=0,0,0,35,0,0,0,0,0,0,0,50,95,0,89,63,51,21,0,0,0,0,0,96,96,0,30,0,0,0,0,54,52,95,58,0,0,0,29,0
l26,10=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,47,0,56,0,0,28,0,74,97,98,98,99,98,56,77,0,0,0,0,0
l27,10=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,92,98,99,85,0,0,79,0,0,0,0,0
l28,10=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,16,0,0,0,0,0,89,92,0,98,99,93,36,68,47,0,0,0,0,0
l29,10=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,58,0,0,0,89,92,97,0,99,92,62,12,65,0,0,0,0,0
l30,10=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,92,97,98,0,88,75,53,79,0,0,0,0,0
l31,10=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,57,0,58,89,74,93,96,98,0,99,99,100,0,0,0,0,0
l32,10=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,34,79,0,57,89,0,56,77,77,99,0,99,100,0,0,0,0,0
l33,10=0,0,0,0,0,0,0,0,0,0,0,0,50,0,80,0,13,30,0,0,0,2,0,96,64,99,88,0,93,21,71,99,100,0,100,0,0,0,0,0
l34,10=0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,74,2,0,0,4,0,0,18,71,88,88,71,43,51,84,99,100,98,0,0,0,0,0,0
l35,10=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,50,29,25,61,0,0,0,0,0,0,0,0,0,0,0,0,0,77,70,40,25
l36,10=0,0,0,0,0,0,0,0,0,0,0,4,22,0,42,5,64,49,0,0,36,11,64,0,0,0,0,0,0,0,0,0,0,0,0,79,0,77,42,41
l37,10=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,36,17,26,51,0,0,0,0,0,0,0,0,0,0,0,0,68,73,0,35,39
l38,10=0,0,0,0,0,0,0,0,0,0,0,13,41,32,8,22,75,55,0,29,40,32,65,0,19,21,0,0,0,0,0,0,0,0,0,69,71,60,0,37
l39,10=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,47,0,26,34,25,56,0,0,0,0,0,0,0,0,0,0,0,0,47,72,63,39,0

l0,11=0,85,88,89,87,82,74,57,52,68,54,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l1,11=85,0,77,86,86,83,73,73,50,56,0,51,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l2,11=84,81,0,86,86,84,79,54,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l3,11=86,81,86,0,91,84,0,47,0,46,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l4,11=81,76,82,88,0,79,62,59,0,63,65,0,29,0,28,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l5,11=84,80,87,85,85,0,80,79,66,84,68,0,0,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l6,11=74,75,56,3,73,77,0,79,29,80,64,40,0,38,0,42,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l7,11=71,80,63,67,83,83,83,0,80,85,83,56,45,82,0,34,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l8,11=56,39,0,0,0,61,63,63,0,85,72,68,62,83,0,76,0,43,0,33,0,0,0,54,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l9,11=63,42,0,19,40,75,74,84,81,0,83,73,62,83,0,66,5,11,0,0,0,59,0,26,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l10,11=53,0,68,54,73,55,68,84,68,85,0,65,0,74,0,65,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l11,11=0,36,0,0,0,0,47,22,28,29,68,0,70,52,46,80,42,68,0,7,1,49,42,79,72,46,0,0,0,0,0,0,0,0,0,28,0,0,37,0
l12,11=0,0,0,0,0,0,0,1,26,22,0,82,0,46,90,75,71,78,0,0,60,53,2,80,90,92,0,0,0,0,0,0,0,0,0,0,0,0,45,0
l13,11=0,8,0,0,0,40,67,38,81,80,74,81,70,0,37,77,39,39,0,0,66,44,3,73,61,49,0,0,0,0,0,0,0,0,0,0,0,0,33,0
l14,11=0,0,0,0,24,0,0,0,0,0,0,80,86,31,0,0,73,62,0,0,52,1,2,81,0,65,0,0,0,0,0,0,0,43,15,30,29,0,31,0
l15,11=0,0,0,0,0,0,57,2,27,22,66,86,73,87,0,0,70,70,0,0,65,53,55,57,1,45,0,0,0,0,0,0,0,0,0,23,31,0,43,0
l16,11=0,0,0,0,0,0,17,0,0,8,0,63,69,35,48,42,0,48,25,0,72,60,62,58,82,20,0,0,0,0,0,0,40,10,30,0,36,31,47,21
l17,11=0,0,0,0,0,0,0,0,19,18,26,81,73,41,45,47,48,0,0,0,63,61,58,62,53,0,0,0,0,0,0,0,0,0,0,0,33,0,37,0
l18,11=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,74,62,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l19,11=0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,37,0,78,71,69,0,0,0,25,0,32,39,0,0,0,0,0,35,7,0,21,32
l20,11=0,0,0,0,0,0,0,0,0,0,0,0,42,27,28,31,62,34,26,82,0,89,81,0,0,0,0,0,0,0,0,0,46,0,0,31,31,30,68,19
l21,11=0,0,0,0,0,0,0,0,0,18,0,46,41,27,19,32,56,30,35,74,84,0,80,0,27,0,0,0,0,0,0,0,0,0,0,26,30,30,77,16
l22,11=0,0,0,0,0,0,0,0,0,0,0,3,26,0,0,30,53,27,0,63,83,83,0,0,0,0,0,0,0,34,0,35,0,0,0,64,64,24,71,66
l23,11=0,0,0,0,10,0,0,0,18,13,0,80,84,38,52,23,39,30,0,0,0,0,0,0,90,96,0,0,0,0,0,43,59,46,2,0,0,0,0,0
l24,11=0,0,0,0,0,0,0,0,9,18,0,76,87,40,1,0,75,36,0,0,0,0,0,91,0,87,0,0,0,0,0,0,0,0,0,0,0,0,9,0
l25,11=0,0,0,0,0,0,0,0,0,0,0,58,87,35,75,53,23,0,0,0,0,0,0,93,90,0,0,0,0,0,0,51,37,83,0,0,0,0,0,0
l26,11=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,4,0,0,0,0,74,84,90,92,85,82,52,64,0,0,0,0,0
l27,11=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,79,90,93,66,0,0,32,0,0,0,0,0
l28,11=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,19,0,0,0,0,0,86,92,0,91,93,55,33,0,29,0,0,0,0,0
l29,11=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,44,0,0,0,79,91,84,0,93,77,64,57,61,0,0,0,0,0
l30,11=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,92,84,91,0,74,37,45,38,0,0,0,0,0
l31,11=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,50,51,0,59,86,70,76,89,85,0,96,100,100,0,0,0,0,0
l32,11=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,24,0,2,32,0,23,86,0,34,34,36,94,0,100,100,0,0,0,0,0
l33,11=0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,6,0,0,69,0,90,75,0,0,72,86,100,99,0,100,0,0,0,0,0
l34,11=0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,26,0,0,0,0,0,0,25,0,6,83,48,42,75,84,100,99,100,0,0,0,0,0,0
l35,11=0,0,0,0,0,0,0,0,0,0,0,10,0,0,15,15,0,0,0,33,50,27,63,0,0,0,0,0,0,0,0,0,0,0,0,0,79,38,41,13
l36,11=0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,11,37,35,0,0,62,58,67,0,0,0,0,0,0,0,0,0,0,0,0,83,0,41,46,23
l37,11=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,55,53,52,0,0,0,0,0,0,0,0,0,0,0,0,41,41,0,24,20
l38,11=0,0,0,0,0,0,0,0,0,0,0,42,52,18,25,34,43,28,0,31,68,71,74,0,1,0,0,0,0,0,0,0,0,0,0,46,42,26,0,21
l39,11=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,61,63,36,68,0,0,0,0,0,0,0,0,0,0,0,0,33,74,38,54,0

l0,12=0,92,88,87,88,87,63,8,0,68,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l1,12=84,0,79,86,86,87,86,84,17,0,67,52,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l2,12=84,80,0,86,86,87,86,46,19,38,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l3,12=85,89,85,0,90,87,62,26,0,54,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l4,12=83,89,74,86,0,80,74,61,54,58,64,0,0,0,30,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l5,12=83,88,86,86,86,0,82,74,73,85,72,0,0,46,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l6,12=45,85,83,66,82,71,0,78,60,35,78,69,0,64,6,63,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l7,12=18,88,19,52,86,86,86,0,81,86,86,42,24,81,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l8,12=0,8,0,32,37,59,76,75,0,86,84,73,70,82,23,75,48,44,0,23,0,39,15,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l9,12=51,0,0,35,37,86,51,85,81,0,86,67,62,81,0,55,21,41,0,0,31,50,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l10,12=28,40,54,68,74,50,81,85,79,88,0,66,0,80,0,57,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l11,12=0,23,0,0,0,0,78,40,51,47,44,0,80,69,48,83,70,83,0,0,24,41,22,69,0,42,0,0,0,0,0,0,0,0,0,51,57,0,55,0
